"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","24500","5.95","8.85","0.05","0.1","0.15","19613.9","5024","24618.96","1.36","47720","-12340","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","24600","2.7","7.9","0.1","0.2","0.1","19613.9","4091","20129.88","2.16","17940","2200","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","24700","5","6","0.55","0.55","0.55","19613.9","53","261.87",".05","5360","420","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","24800","0.75","4.45","0.1","0.7","0.7","19613.9","173","858.14",".06","7800","-40","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","24900","5.5","7.6","0.1","0.1","0.1","19613.9","143","712.2",".06","8100","-780","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25000","1.75","5","0.05","0.1","0.05","19613.9","34907","174541.87","6.87","173980","-31480","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25100","4","4","0.05","0.05","0.05","19613.9","336","1686.8",".08","5340","380","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25200","5","5","0.05","0.15","0.15","19613.9","88","443.56",".04","5500","340","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25300","0.65","1.4","0.05","0.65","0.1","19613.9","93","470.59",".01","3560","60","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25400","2","5.5","0.05","0.05","0.05","19613.9","454","2306.45",".13","3300","400","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25500","1.65","3.05","0.05","0.1","0.1","19613.9","8867","45223.41","1.71","71520","-34140","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25600","4","4","1.7","1.7","1.7","19613.9","22","112.65",".01","4400","320","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25700","4","4","2","2","2","19613.9","2","10.28","0","1760","-20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25800","0.1","3","0.1","0.1","0.1","19613.9","35","180.61",".01","2860","20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","25900","0.1","2","0.05","0.05","0.05","19613.9","45","233.11",".01","3880","100","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26000","3.9","4","0.05","0.15","0.1","19613.9","11316","58844.55","1.35","95460","-48660","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26100","1","1","0.05","0.05","0.05","19613.9","110","574.21",".01","2000","-600","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26200","0.55","0.9","0.05","0.05","0.05","19613.9","75","393","0","3920","-540","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26300","4.85","4.85","0.05","0.05","0.05","19613.9","26","136.77",".01","1880","60","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26400","3","3.8","0.1","0.1","0.1","19613.9","164","865.95",".03","3520","60","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26500","2","2.4","0.1","0.4","0.35","19613.9","2485","13170.83",".33","45240","-8880","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26600","1.05","1.95","0.1","0.25","1.7","19613.9","195","1037.43",".03","4520","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","13900","5677","6030.3","5677","5793.8","5793.8","19613.9","3","11.84","3.5","20","20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14000","4563.15","6054.95","4563.15","6054.95","6054.95","19613.9","12","45.24","11.64","60","-140","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14100","0","0","0","2825.9","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14200","0","0","0","2726.35","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14300","0","0","0","2627","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14400","0","0","0","2527.8","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14500","0","0","0","2428.85","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14600","0","0","0","2330.2","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14700","0","0","0","2231.95","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14800","0","0","0","2134.2","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","14900","0","0","0","2037","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15000","3653.55","5213.65","3653.55","4675","4600","19613.9","16","63.02","15.02","10400","-140","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15100","0","0","0","3559.5","3559.5","19613.9","0","0","0","400","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15200","0","0","0","1750.2","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15300","0","0","0","1656.7","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15400","0","0","0","1564.45","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15500","3583.1","3935.3","3583.1","3867.65","3867.65","19613.9","3","11.58","2.28","100","20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15600","0","0","0","1384.7","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15700","0","0","0","1483","1483","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15800","0","0","0","1212.5","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","15900","0","0","0","1129.75","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16000","2550","4257.6","2350","3596.45","3633.6","19613.9","502","1965.24","358.84","6040","-3340","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16100","2787.3","4146.6","2787.3","4146.6","4146.6","19613.9","7","27.87","5.33","300","-40","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16200","2500","3983.65","2500","3816.45","3816.45","19613.9","21","83.71","15.67","120","60","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16300","2431.55","3400","2431.55","3400","3400","19613.9","2","7.69","1.17","540","-20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16400","3445","3787.6","2723.4","3240","3280","19613.9","18","71.28","12.24","1120","-300","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16500","2279.4","3727.5","1835.45","3094.1","3154.25","19613.9","235","920.02","144.52","4960","-1420","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16600","2182.6","3437.2","2182.6","2452.35","2452.3","19613.9","9","35.06","5.18","720","-140","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16700","1940.9","3542","1828.95","2665.9","2665.9","19613.9","45","176.25","25.95","1700","-120","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16800","1926.1","3317.6","1920","2855.8","2875.65","19613.9","36","140.85","19.89","2380","-100","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","16900","1603.05","3046.35","1508.1","2760.25","2757.15","19613.9","71","273.74","33.76","4440","-520","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17000","1835.2","3240.7","1400","2600.05","2618","19613.9","3174","12293.36","1501.76","55880","-15040","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17100","1570","3110.8","1350","2496.4","2521.45","19613.9","1453","5655.83","686.57","14260","-17080","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17200","1479","3000","1249.95","2372.4","2420","19613.9","207","804.87","92.79","4020","-300","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17300","1731.65","2935","1137.8","2363.75","2409.6","19613.9","227","891.02","105.6","4180","140","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17400","1297.35","2773.6","1111","2219","2247.65","19613.9","199","775.07","82.55","2220","-1000","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17500","1251.95","2736.35","979.2","2103.75","2169.85","19613.9","3271","12619.5","1171","19440","-13640","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17600","1113.55","2576.7","924.45","2000.7","2016.95","19613.9","781","3036.51","287.39","6700","-3840","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17700","1087.05","2450","843.6","1895.15","1911.5","19613.9","384","1479.84","120.48","6340","20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","17800","1149.95","2400","770","1822.75","1800","19613.9","562","2180.09","179.37","3340","-3680","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","30700","0.05","0.2","0.05","0.2","0.2","19613.9","13","79.82","0","3760","-220","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","30800","0.55","1.5","0.1","0.15","0.1","19613.9","156","960.98",".02","5700","1460","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","30900","0.05","1","0.05","1","1","19613.9","11","67.98","0","5420","-140","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31000","0.1","4.9","0.1","0.2","0.15","19613.9","1786","11073.38",".18","102220","-12460","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31100","0","0","0","3","3","19613.9","0","0","0","1740","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31200","0.15","0.15","0.05","0.05","0.05","19613.9","3","18.72","0","1880","-20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31300","0.05","0.05","0.05","0.05","0.05","19613.9","2","12.52","0","2420","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31400","0.1","0.1","0.1","0.1","0.1","19613.9","2","12.56","0","1560","-40","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31500","0.1","3","0.05","0.05","0.05","19613.9","1247","7856.22",".12","35640","-7180","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31600","0","0","0","0.4","0.4","19613.9","0","0","0","1740","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31700","0","0","0","0.25","0.25","19613.9","0","0","0","1720","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31800","2.45","2.45","0.15","0.25","0.25","19613.9","57","362.53",".01","2520","-160","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","31900","0","0","0","0.15","0.15","19613.9","0","0","0","1420","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32000","0.15","1.6","0.05","0.05","0.05","19613.9","2356","15078.6",".2","63480","-13480","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32100","2","2","0.1","0.2","0.1","19613.9","92","590.65",".01","4840","-20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32200","0","0","0","1148.55","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32300","0","0","0","1097.65","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32400","0","0","0","1048.2","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32500","0.05","0.9","0.05","0.2","0.2","19613.9","396","2574.01",".01","12840","-2640","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32600","0","0","0","954","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32700","0","0","0","909.2","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32800","0","0","0","865.85","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","32900","0","0","0","824","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33000","0.5","1.1","0.1","0.1","0.1","19613.9","268","1768.83",".03","15460","-2020","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","20300","70.95","362.25","0.1","0.95","0.25","19613.9","152579","622881.93","3411.19","66420","43940","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","20400","44.95","325.75","0.05","0.85","0.05","19613.9","140331","575237.84","2687.36","20960","5860","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","20500","64.2","284.2","0.05","0.55","0.05","19613.9","902573","3718367.71","17818.41","274220","183940","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","20600","43.95","249.8","0.05","0.7","0.05","19613.9","107935","446385.6","1693.4","25020","14400","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","20700","52","219","0.05","0.55","0.05","19613.9","97747","406087.21","1414.63","22300","9000","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","20800","38","193.55","0.05","0.85","0.5","19613.9","104154","434577.95","1297.31","16780","7100","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","20900","35.5","166.6","0.05","0.65","0.4","19613.9","85895","359936.94","895.84","26780","13540","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21000","24.95","141.45","0.05","0.3","0.1","19613.9","950666","4002319.1","9521.9","367380","99500","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21100","32","129.25","0.05","0.45","0.1","19613.9","64724","273650.18","514.9","13820","3880","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21200","32.5","109.2","0.05","0.45","0.25","19613.9","74993","318516.3","545.98","22640","14100","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21300","27.5","90","0.05","0.3","0.1","19613.9","56333","240291.75","313.17","14780","5700","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21400","27","75","0.05","0.65","0.15","19613.9","49246","211003.33","230.45","15680","8080","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21500","19.35","64.8","0.05","0.2","0.1","19613.9","325077","1399234.4","1403.3","105740","-33480","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21600","23","53.2","0.05","0.25","0.05","19613.9","36415","157458.37","145.57","16380","3760","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21700","10","45.6","0.05","0.2","0.05","19613.9","38173","165795.43","124.61","11020","2560","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21800","8.7","35","0.05","0.35","0.15","19613.9","29692","129537.42","80.3","21340","5680","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","21900","7.7","30.05","0.05","0.25","0.05","19613.9","27566","120800.87","61.79","14500","7780","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22000","6.85","23","0.05","0.35","0.05","19613.9","374719","1649471.27","707.67","233100","13500","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22100","8.7","20.6","0.05","0.35","0.05","19613.9","8962","39626.54","14.5","8000","1720","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22200","10.3","18","0.05","0.1","0.05","19613.9","13861","61563.57","20.73","16680","-17980","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22300","10.15","16.3","0.15","0.2","0.25","19613.9","9754","43515.91","13.07","10620","2820","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22400","8.75","14.75","0.15","0.35","0.15","19613.9","8816","39504.33","8.65","14460","4480","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22500","8.15","10","0.05","0.15","0.1","19613.9","103061","463873.98","99.48","102920","12660","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22600","9","10.45","0.15","0.3","0.15","19613.9","9315","42110.46","6.66","41740","36560","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22700","6.7","8.45","0.1","0.25","0.45","19613.9","1346","6111.73",".89","4780","980","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22800","7.9","11","0.05","0.3","0.05","19613.9","3193","14562.21","2.13","17460","2960","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","22900","5.15","11.9","0.05","0.3","0.05","19613.9","1727","7910.87","1.21","6420","-220","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23000","5.75","6.6","0.05","0.15","0.05","19613.9","89004","409469.75","51.35","152880","-63600","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23100","4.95","6","0.15","0.2","0.15","19613.9","596","2753.82",".3","5060","340","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23200","7","7","0.05","0.05","0.05","19613.9","571","2649.71",".27","6460","620","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23300","6.25","9","0.05","0.05","0.05","19613.9","576","2684.48",".32","6120","780","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23400","5","5.5","0.9","1","1","19613.9","479","2241.97",".25","6740","4140","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23500","4.8","5","0.05","0.25","0.1","19613.9","27401","128794.64","9.94","75840","-57860","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23600","5","5","2.7","3.5","3.5","19613.9","41","193.55",".03","5480","20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23700","0.65","4","0.1","0.1","0.1","19613.9","466","2208.95",".11","6220","1660","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23800","4","4","0.05","0.3","0.1","19613.9","241","1147.23",".07","6020","-1300","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","23900","2.15","3","0.95","0.95","0.95","19613.9","59","282.05",".03","7720","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","24000","2.85","4.85","0.05","0.1","0.15","19613.9","23703","113781.5","7.1","103700","-32320","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","24100","5","5","0.1","0.2","0.15","19613.9","408","1966.71",".15","6500","520","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","24200","7","7","0.05","0.1","0.05","19613.9","146","706.73",".09","5380","320","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33100","0","0","0","744.65","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33200","0","0","0","707.1","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33300","0","0","0","671","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33400","0","0","0","636.25","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33500","0.05","0.4","0.05","0.05","0.05","19613.9","93","623.1","0","14640","-100","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33600","0","0","0","570.85","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33700","0","0","0","1.15","1.15","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33800","0","0","0","1.65","1.65","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","33900","0","0","0","1.15","1.15","19613.9","0","0","0","20","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34000","1","1","0.05","0.3","0.05","19613.9","11","74.8","0","5720","-60","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34100","0","0","0","429.75","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34200","0","0","0","406.65","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34300","0","0","0","383.4","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34400","0","0","0","359.75","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34500","0","0","0","8","8","19613.9","0","0","0","240","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34600","0","0","0","318.2","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34700","0","0","0","298.95","0","19613.9","0","0","0","0","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34800","0.5","0.5","0.5","0.5","0.5","19613.9","27","187.92","0","1160","200","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","34900","0.45","0.8","0.1","0.1","0.1","19613.9","70513","492187.45","6.71","60","-80","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","35000","0.1","2.9","0.1","0.85","0.85","19613.9","426","2982.05",".05","13200","-840","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","35100","2.9","2.9","0.1","0.1","0.1","19613.9","47","329.95",".01","460","120","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","35200","1","1","1","1","1","19613.9","7","49.28","0","200","120","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","35300","0","0","0","3.05","3.05","19613.9","0","0","0","120","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","35400","0.75","0.75","0.05","0.05","0.05","19613.9","11","77.88","0","880","200","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26700","0.05","3.7","0.05","0.05","0.05","19613.9","196","1046.69",".05","3840","-420","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26800","4.2","4.2","0.05","0.15","0.15","19613.9","170","911.23",".03","4560","-180","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","26900","2.95","5.4","0.05","0.15","0.1","19613.9","143","769.38",".04","3020","100","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27000","1","3","0.05","0.25","0.1","19613.9","7933","42839.06",".86","90440","-18080","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27100","0.1","3.05","0.05","0.5","0.5","19613.9","70","379.42",".02","3180","-180","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27200","0.05","2.9","0.05","0.05","0.05","19613.9","50","272.01",".01","3420","-120","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27300","3","3","0.5","0.5","0.5","19613.9","77","420.43",".01","2880","520","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27400","0.05","2","0.05","0.05","0.05","19613.9","12","65.76","0","1580","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27500","0.1","5","0.05","0.5","0.05","19613.9","669","3679.57",".07","26960","-2660","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27600","0.15","0.25","0.15","0.2","0.2","19613.9","16","88.32","0","4660","-80","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27700","0.15","1","0.1","0.5","0.5","19613.9","12","66.48","0","3160","-80","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27800","0.8","0.9","0.05","0.05","0.05","19613.9","122","678.33",".01","4240","-900","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","27900","0.05","0.25","0.05","0.2","0.2","19613.9","31","172.98","0","2260","-340","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28000","2.6","4.9","0.05","0.2","0.05","19613.9","12579","70444.54","2.14","84760","-20140","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28100","0.55","0.55","0.1","0.1","0.1","19613.9","11","61.82","0","3220","-220","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28200","0.3","1","0.15","0.95","0.95","19613.9","33","186.12","0","6500","-540","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28300","0.05","1.45","0.05","0.75","0.05","19613.9","36","203.76","0","3320","-40","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28400","0","0","0","1.5","1.5","19613.9","0","0","0","1580","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28500","2.4","2.4","0.05","0.15","0.1","19613.9","1286","7330.33",".13","45480","-2280","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28600","0","0","0","4.4","4.4","19613.9","0","0","0","1560","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28700","0.05","2.45","0.05","1.7","2","19613.9","20","114.8","0","1700","-80","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28800","0.7","0.7","0.05","0.5","0.5","19613.9","4","23.04","0","3160","-20","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","28900","0.3","0.3","0.05","0.05","0.05","19613.9","43","248.54","0","2600","-280","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","29000","3","3","0.05","0.1","0.05","19613.9","2819","16350.42",".22","64180","-9440","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","29100","0.35","0.35","0.05","0.05","0.05","19613.9","17","98.94","0","3000","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","29200","1","1","0.05","0.05","0.05","19613.9","9","52.56","0","5120","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","29300","0.05","0.05","0.05","0.05","0.05","19613.9","16","93.76","0","3780","0","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","29400","1","1","0.2","0.5","0.2","19613.9","933","5486.14",".1","21360","17380","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","29500","1","2.5","0.05","0.65","0.05","19613.9","2363","13941.97",".27","65320","-10680","19613.9"
"BANKNIFTY","26-Mar-2020","26-Mar-2020","CE","29600","0.15","0.15","0.05","0.05","0.05","19613.9","6","35.52","0","4500","-80","19613.9"
